company,environment_rating,environment_percentage,Country,Sales,Profits,Assets,Market Value,posts_per_year,is_video_x,is_sponsored_x,caption,video_view_count,video_length_x,likes_x,comments_x,caption_num_words_x,caption_unique_words_x,mention_counts_x,hashtag_counts_x,emoji_counts_x,mentions_eco,mentions_eco-friendly,mentions_green,mentions_organic,mentions_clean,mentions_sustainable,mentions_sustainability,mentions_carbon,mentions_emissions,hashtags_eco,hashtags_eco-friendly,hashtags_green,hashtags_organic,hashtags_clean,hashtags_sustainable,hashtags_sustainability,hashtags_carbon,hashtags_emissions,caption_eco,caption_eco-friendly,caption_green,caption_organic,caption_clean,caption_sustainable,caption_sustainability,caption_carbon,caption_emissions,likely_automated,has_location,is_video_0,is_video_1,is_sponsored_0,is_sponsored_1,video_length_0,video_length_1,likes_0,likes_1,comments_0,comments_1,caption_num_words_0,caption_num_words_1,caption_unique_words_0,caption_unique_words_1,mention_counts_0,mention_counts_1,hashtag_counts_0,hashtag_counts_1,emoji_counts_0,emoji_counts_1,is_video_y,is_video_y,is_sponsored_y,is_sponsored_y,video_length_y,video_length_y,likes_y,likes_y,comments_y,comments_y,caption_num_words_y,caption_num_words_y,caption_unique_words_y,caption_unique_words_y,mention_counts_y,mention_counts_y,hashtag_counts_y,hashtag_counts_y,emoji_counts_y,emoji_counts_y,is_video_green_diff,is_sponsored_green_diff,video_length_green_diff,likes_green_diff,comments_green_diff,caption_num_words_green_diff,caption_unique_words_green_diff,mention_counts_green_diff,hashtag_counts_green_diff,emoji_counts_green_diff,posts_per_day,captions_per_year
Shiseido,70.0,91.0,Japan,103.8,6.7479999999999976,112.15,238.24,686,0.35276967930029157,0.0,686,6119.036443148688,20.83429300291544,2331.125364431487,34.677842565597665,45.5801749271137,39.63411078717201,1.2580174927113703,2.74198250728863,0.06559766763848396,0.0014577259475218659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011661807580174927,0.018950437317784258,0.014577259475218658,0.0,0.0,0.07580174927113703,0.0,0.007288629737609329,0.0,0.06559766763848396,0.0014577259475218659,0.0014577259475218659,0.0,0.0029154518950437317,0.013119533527696793,0.08017492711370262,0.35392320534223703,0.3448275862068966,0.0,0.0,22.51631719532554,9.253459770114944,2326.771285475793,2361.103448275862,35.29716193656093,30.413793103448278,42.75959933222037,65.0,37.56427378964941,53.88505747126437,1.2303839732888147,1.4482758620689655,2.657762938230384,3.32183908045977,0.0651085141903172,0.06896551724137931,0.35392320534223703,0.3448275862068966,0.0,0.0,22.51631719532554,9.253459770114944,2326.771285475793,2361.103448275862,35.29716193656093,30.413793103448278,42.75959933222037,65.0,37.56427378964941,53.88505747126437,1.2303839732888147,1.4482758620689655,2.657762938230384,3.32183908045977,0.0651085141903172,0.06896551724137931,-0.00909561913534046,0.0,-13.262857425210598,34.332162800069,-4.883368833112655,22.24040066777963,16.320783681614955,0.21789188878015087,0.6640761422293862,0.0038570030510621106,2.023598820058997,1.0
Siemens,76.0,97.0,Germany,974.31,58.649,1710.06,753.84,57,0.43859649122807015,0.0,57,5998.964912280701,23.537701754385967,1823.842105263158,37.26315789473684,36.80701754385965,32.87719298245614,1.0701754385964912,5.491228070175438,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08771929824561403,0.0,0.0,0.0,0.017543859649122806,0.017543859649122806,0.03508771929824561,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.017543859649122806,0.03508771929824561,0.05263157894736842,0.0,0.017543859649122806,0.017543859649122806,0.22807017543859648,0.4222222222222222,0.5,0.0,0.0,22.166466666666665,28.679833333333335,1791.0444444444445,1946.8333333333333,42.93333333333333,16.0,34.71111111111111,44.666666666666664,31.533333333333335,37.916666666666664,1.0888888888888888,1.0,5.288888888888889,6.25,1.7333333333333334,1.4166666666666667,0.4222222222222222,0.5,0.0,0.0,22.166466666666665,28.679833333333335,1791.0444444444445,1946.8333333333333,42.93333333333333,16.0,34.71111111111111,44.666666666666664,31.533333333333335,37.916666666666664,1.0888888888888888,1.0,5.288888888888889,6.25,1.7333333333333334,1.4166666666666667,0.07777777777777778,0.0,6.51336666666667,155.78888888888878,-26.93333333333333,9.955555555555556,6.383333333333329,-0.0888888888888888,0.9611111111111112,-0.31666666666666665,0.168141592920354,1.0
Sony,80.0,99.0,Japan,792.46,60.307,2083.05,787.28,181,0.08839779005524862,0.0,181,16529.45856353591,7.063364640883977,63396.6906077348,388.44198895027625,17.558011049723756,16.92817679558011,1.0,1.3149171270718232,0.2430939226519337,0.0055248618784530384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055248618784530384,0.0,0.0055248618784530384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0893854748603352,0.0,0.0,0.0,7.142284916201116,0.0,63594.8156424581,45664.5,390.122905027933,238.0,17.58100558659218,15.5,16.94413407821229,15.5,1.0,1.0,1.3072625698324023,2.0,0.24022346368715083,0.5,0.0893854748603352,0.0,0.0,0.0,7.142284916201116,0.0,63594.8156424581,45664.5,390.122905027933,238.0,17.58100558659218,15.5,16.94413407821229,15.5,1.0,1.0,1.3072625698324023,2.0,0.24022346368715083,0.5,-0.0893854748603352,0.0,-7.142284916201116,-17930.315642458103,-152.12290502793297,-2.0810055865921804,-1.44413407821229,0.0,0.6927374301675977,0.25977653631284914,0.5339233038348082,1.0
Square,48.0,39.0,United States,47.14,3.754,45.51,286.32,219,0.3607305936073059,0.0,219,5450.292237442923,46.51054794520547,440.4018264840183,20.251141552511417,83.10045662100457,62.077625570776256,2.009132420091324,1.004566210045662,0.3242009132420091,0.0228310502283105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2009132420091324,0.0,0.0,0.0182648401826484,0.0136986301369863,0.0,0.0,0.0,0.0,0.0182648401826484,0.4383561643835616,0.3220338983050847,0.5238095238095238,0.0,0.0,21.31015819209039,152.71219047619047,467.96045197740114,324.26190476190476,21.372881355932204,15.523809523809524,71.8135593220339,130.66666666666666,54.68926553672316,93.21428571428571,1.615819209039548,3.6666666666666665,1.0056497175141244,1.0,0.3050847457627119,0.40476190476190477,0.3220338983050847,0.5238095238095238,0.0,0.0,21.31015819209039,152.71219047619047,467.96045197740114,324.26190476190476,21.372881355932204,15.523809523809524,71.8135593220339,130.66666666666666,54.68926553672316,93.21428571428571,1.615819209039548,3.6666666666666665,1.0056497175141244,1.0,0.3050847457627119,0.40476190476190477,0.20177562550443912,0.0,131.40203228410007,-143.69854721549638,-5.8490718321226804,58.85310734463276,38.525020177562546,2.0508474576271185,-0.005649717514124353,0.09967715899919288,0.6460176991150443,1.0
St. James's Place,64.0,80.0,United Kingdom,211.11,1.87,1552.65,57.28,83,0.04819277108433735,0.0,83,32.33734939759036,4.037397590361446,76.56626506024097,1.3493975903614457,97.7710843373494,73.86746987951807,1.0843373493975903,4.590361445783133,0.40963855421686746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.2289156626506024,0.0,0.07228915662650602,0.0,0.012048192771084338,0.03614457831325301,0.0,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.0,0.06666666666666667,0.0,0.0,0.0,5.585066666666667,0.0,77.73333333333333,73.52173913043478,1.35,1.3478260869565217,90.28333333333333,117.30434782608695,69.43333333333334,85.43478260869566,1.1166666666666667,1.0,4.433333333333334,5.0,0.36666666666666664,0.5217391304347826,0.06666666666666667,0.0,0.0,0.0,5.585066666666667,0.0,77.73333333333333,73.52173913043478,1.35,1.3478260869565217,90.28333333333333,117.30434782608695,69.43333333333334,85.43478260869566,1.1166666666666667,1.0,4.433333333333334,5.0,0.36666666666666664,0.5217391304347826,-0.06666666666666667,0.0,-5.585066666666667,-4.211594202898553,-0.0021739130434783593,27.021014492753622,16.00144927536232,-0.1166666666666667,0.5666666666666664,0.15507246376811595,0.2448377581120944,1.0
Stanley Black & Decker,65.0,82.0,United States,142.38,9.191,229.05,169.74,52,0.5576923076923077,0.0,52,273.4807692307692,28.693807692307693,119.48076923076923,1.9807692307692308,37.84615384615385,34.03846153846154,1.3461538461538463,2.8846153846153846,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.5,0.0,0.0,28.66104,29.513,121.6,66.5,2.02,1.0,38.02,33.5,34.12,32.0,1.36,1.0,2.86,3.5,0.04,0.0,0.56,0.5,0.0,0.0,28.66104,29.513,121.6,66.5,2.02,1.0,38.02,33.5,34.12,32.0,1.36,1.0,2.86,3.5,0.04,0.0,-0.06000000000000005,0.0,0.8519600000000018,-55.099999999999994,-1.02,-4.520000000000003,-2.1199999999999974,-0.3600000000000001,0.6400000000000001,-0.04,0.15339233038348082,1.0
Starbucks,67.0,86.0,United States,266.56,33.898,274.79,896.28,184,0.17391304347826086,0.0,183,70280.42391304347,1.762173913043478,120672.40217391304,1661.5434782608695,28.77173913043478,24.347826086956523,1.1032608695652173,1.108695652173913,1.5683060109289617,0.005434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02185792349726776,0.0,0.23497267759562843,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,0.016304347826086956,0.010869565217391304,0.18439716312056736,0.13953488372093023,0.0,0.0,1.862234042553191,1.4340697674418605,121525.23404255319,117875.90697674418,1614.5602836879432,1815.6046511627908,25.581560283687942,39.23255813953488,21.80851063829787,32.674418604651166,1.0283687943262412,1.3488372093023255,1.1205673758865249,1.069767441860465,1.6214285714285714,1.3953488372093024,0.18439716312056736,0.13953488372093023,0.0,0.0,1.862234042553191,1.4340697674418605,121525.23404255319,117875.90697674418,1614.5602836879432,1815.6046511627908,25.581560283687942,39.23255813953488,21.80851063829787,32.674418604651166,1.0283687943262412,1.3488372093023255,1.1205673758865249,1.069767441860465,1.6214285714285714,1.3953488372093024,-0.044862279399637134,0.0,-0.4281642751113304,-3649.327065809004,201.0443674748476,13.650997855846938,10.865907966353294,0.32046841497608436,-0.05079993402605987,-0.22607973421926908,0.5427728613569321,0.9945652173913043
TELUS,51.0,49.0,Canada,109.95,13.159,292.85,207.47,160,0.43125,0.0,160,8428.2375,11.390262499999995,404.35,16.5375,37.3625,33.2,1.0875,1.53125,0.8375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06875,0.0,0.0,0.00625,0.00625,0.00625,0.00625,0.0,0.0,0.03125,0.00625,0.42657342657342656,0.47058823529411764,0.0,0.0,11.330223776223773,11.895294117647058,411.2307692307692,346.47058823529414,17.25874125874126,10.470588235294118,36.26573426573427,46.588235294117645,32.3986013986014,39.94117647058823,1.06993006993007,1.2352941176470589,1.4965034965034965,1.8235294117647058,0.8391608391608392,0.8235294117647058,0.42657342657342656,0.47058823529411764,0.0,0.0,11.330223776223773,11.895294117647058,411.2307692307692,346.47058823529414,17.25874125874126,10.470588235294118,36.26573426573427,46.588235294117645,32.3986013986014,39.94117647058823,1.06993006993007,1.2352941176470589,1.4965034965034965,1.8235294117647058,0.8391608391608392,0.8235294117647058,0.04401480872069108,0.0,0.5650703414232847,-64.76018099547508,-6.788153023447142,10.322501028383378,7.542575071986832,0.16536404771698887,0.3270259152612094,-0.015631427396133324,0.471976401179941,1.0
Target,71.0,92.0,United States,781.12,32.81,427.79,548.51,165,0.2606060606060606,0.0,164,28533.351515151517,12.9292303030303,24432.07878787879,602.5393939393939,26.581818181818182,23.236363636363638,1.1939393939393939,1.0484848484848486,0.8780487804878049,0.006060606060606061,0.0,0.006060606060606061,0.006060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07317073170731707,0.0,0.012195121951219513,0.0,0.018292682926829267,0.0,0.0,0.0,0.0,0.012121212121212121,0.006060606060606061,0.25170068027210885,0.3333333333333333,0.0,0.0,10.897884353741494,29.518555555555558,23677.14285714286,30597.38888888889,593.625850340136,675.3333333333334,24.08843537414966,46.94444444444444,21.632653061224488,36.333333333333336,1.2040816326530612,1.1111111111111112,1.0408163265306123,1.1111111111111112,0.8493150684931506,1.1111111111111112,0.25170068027210885,0.3333333333333333,0.0,0.0,10.897884353741494,29.518555555555558,23677.14285714286,30597.38888888889,593.625850340136,675.3333333333334,24.08843537414966,46.94444444444444,21.632653061224488,36.333333333333336,1.2040816326530612,1.1111111111111112,1.0408163265306123,1.1111111111111112,0.8493150684931506,1.1111111111111112,0.08163265306122447,0.0,18.620671201814062,6920.246031746032,81.70748299319735,22.856009070294782,14.700680272108848,-0.09297052154195007,0.07029478458049887,0.2617960426179605,0.48672566371681414,0.9939393939393939
Tata Motors,72.0,94.0,India,404.69,-1.504,423.64,44.92,236,0.3389830508474576,0.0,236,2138.60593220339,12.645885593220328,1298.822033898305,12.682203389830509,31.68220338983051,28.45762711864407,1.0466101694915255,3.2203389830508473,0.06779661016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038135593220338986,0.0,0.00423728813559322,0.0,0.00423728813559322,0.0,0.0,0.0,0.0,0.00423728813559322,0.012711864406779662,0.32589285714285715,0.5833333333333334,0.0,0.0,12.45261160714285,16.253666666666664,1361.0357142857142,137.5,13.236607142857142,2.3333333333333335,31.160714285714285,41.416666666666664,28.084821428571427,35.416666666666664,1.0446428571428572,1.0833333333333333,3.205357142857143,3.5,0.06696428571428571,0.08333333333333333,0.32589285714285715,0.5833333333333334,0.0,0.0,12.45261160714285,16.253666666666664,1361.0357142857142,137.5,13.236607142857142,2.3333333333333335,31.160714285714285,41.416666666666664,28.084821428571427,35.416666666666664,1.0446428571428572,1.0833333333333333,3.205357142857143,3.5,0.06696428571428571,0.08333333333333333,0.2574404761904762,0.0,3.8010550595238133,-1223.5357142857142,-10.903273809523808,10.25595238095238,7.331845238095237,0.03869047619047605,0.2946428571428572,0.016369047619047616,0.696165191740413,1.0
Tesla,51.0,49.0,United States,260.22,-1.443,372.5,1441.7,4,0.5,0.0,4,566513.75,12.115499999999999,201537.25,2558.75,8.25,8.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,11.898666666666665,12.765999999999998,212925.0,167374.0,2691.6666666666665,2160.0,4.333333333333333,20.0,4.333333333333333,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,11.898666666666665,12.765999999999998,212925.0,167374.0,2691.6666666666665,2160.0,4.333333333333333,20.0,4.333333333333333,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666667,0.0,0.8673333333333328,-45551.0,-531.6666666666665,15.666666666666668,15.666666666666668,0.0,0.0,0.0,0.011799410029498525,1.0
Tyson Foods,50.0,46.0,United States,430.51,20.28,338.11,222.66,109,0.6697247706422018,0.0,109,650.8256880733945,18.89356880733945,96.8256880733945,6.0,31.495412844036696,28.71559633027523,1.073394495412844,1.0091743119266054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045871559633027525,0.0,0.0,0.0,0.01834862385321101,0.009174311926605505,0.009174311926605505,0.0,0.0,0.009174311926605505,0.03669724770642202,0.66,0.7777777777777778,0.0,0.0,18.67153,21.36066666666667,97.56,88.66666666666667,6.18,4.0,31.38,32.77777777777778,28.7,28.88888888888889,1.08,1.0,1.01,1.0,0.0,0.0,0.66,0.7777777777777778,0.0,0.0,18.67153,21.36066666666667,97.56,88.66666666666667,6.18,4.0,31.38,32.77777777777778,28.7,28.88888888888889,1.08,1.0,1.01,1.0,0.0,0.0,0.11777777777777776,0.0,2.68913666666667,-8.89333333333333,-2.1799999999999997,1.3977777777777796,0.18888888888889,-0.08000000000000007,-0.010000000000000009,0.0,0.3215339233038348,1.0
Uber,51.0,46.0,United States,141.47,-85.06,317.61,522.85,55,0.18181818181818182,0.0,55,5760.709090909091,4.203618181818182,3465.890909090909,298.92727272727274,35.61818181818182,30.036363636363635,1.2,1.0909090909090908,0.8545454545454545,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07272727272727272,0.0,0.01818181818181818,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.03636363636363636,0.2909090909090909,0.19148936170212766,0.125,0.0,0.0,4.55672340425532,2.129125,3569.31914893617,2858.25,317.9574468085106,187.125,35.8936170212766,34.0,29.893617021276597,30.875,1.2127659574468086,1.125,1.1063829787234043,1.0,0.7021276595744681,1.75,0.19148936170212766,0.125,0.0,0.0,4.55672340425532,2.129125,3569.31914893617,2858.25,317.9574468085106,187.125,35.8936170212766,34.0,29.893617021276597,30.875,1.2127659574468086,1.125,1.1063829787234043,1.0,0.7021276595744681,1.75,-0.06648936170212766,0.0,-2.4275984042553196,-711.0691489361702,-130.8324468085106,-1.8936170212765973,0.9813829787234027,-0.0877659574468086,-0.1063829787234043,1.047872340425532,0.16224188790560473,1.0
Vertex Pharmaceuticals,49.0,42.0,United States,47.94,15.109000000000002,88.93,651.04,95,0.42105263157894735,0.0,94,404.4,18.23346315789474,129.31578947368422,0.0,50.863157894736844,43.04210526315789,1.4421052631578948,2.2421052631578946,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.1702127659574468,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.28421052631578947,0.46153846153846156,0.23529411764705882,0.0,0.0,21.178371794871794,4.721529411764707,134.05128205128204,107.58823529411765,0.0,0.0,50.11538461538461,54.294117647058826,42.34615384615385,46.23529411764706,1.4743589743589745,1.2941176470588236,2.0256410256410255,3.235294117647059,0.025974025974025976,0.0,0.46153846153846156,0.23529411764705882,0.0,0.0,21.178371794871794,4.721529411764707,134.05128205128204,107.58823529411765,0.0,0.0,50.11538461538461,54.294117647058826,42.34615384615385,46.23529411764706,1.4743589743589745,1.2941176470588236,2.0256410256410255,3.235294117647059,0.025974025974025976,0.0,-0.22624434389140274,0.0,-16.456842383107087,-26.463046757164392,0.0,4.178733031674213,3.8891402714932113,-0.18024132730015086,1.2096530920060333,-0.025974025974025976,0.28023598820059,0.9894736842105263
ViacomCBS,54.0,57.0,United States,181.42,20.84,495.19,106.15,63,0.3333333333333333,0.0,62,1924.968253968254,18.335428571428572,377.3492063492063,253.20634920634922,34.79365079365079,30.6984126984127,1.7619047619047619,1.6825396825396826,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04838709677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32786885245901637,0.5,0.0,0.0,17.95277049180328,30.006500000000006,380.1967213114754,290.5,257.1475409836066,133.0,33.81967213114754,64.5,29.950819672131146,53.5,1.7868852459016393,1.0,1.6885245901639345,1.5,0.16666666666666666,0.0,0.32786885245901637,0.5,0.0,0.0,17.95277049180328,30.006500000000006,380.1967213114754,290.5,257.1475409836066,133.0,33.81967213114754,64.5,29.950819672131146,53.5,1.7868852459016393,1.0,1.6885245901639345,1.5,0.16666666666666666,0.0,0.17213114754098363,0.0,12.053729508196724,-89.69672131147541,-124.14754098360658,30.68032786885246,23.549180327868854,-0.7868852459016393,-0.18852459016393452,-0.16666666666666666,0.18584070796460178,0.9841269841269841
Walgreens Boots Alliance,68.0,88.0,United States,1387.04,34.93,900.03,379.75,61,0.4262295081967213,0.0,61,3072.967213114754,11.13150819672131,791.655737704918,127.18032786885246,44.278688524590166,36.57377049180328,1.5573770491803278,1.5573770491803278,0.5081967213114754,0.0,0.0,0.2786885245901639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459016393442623,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.7704918032786885,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.4634146341463415,0.35,0.0,0.0,11.037975609756097,11.32325,860.8780487804878,649.75,91.7560975609756,199.8,28.463414634146343,76.7,25.902439024390244,58.45,1.146341463414634,2.4,1.0731707317073171,2.55,0.2682926829268293,1.0,0.4634146341463415,0.35,0.0,0.0,11.037975609756097,11.32325,860.8780487804878,649.75,91.7560975609756,199.8,28.463414634146343,76.7,25.902439024390244,58.45,1.146341463414634,2.4,1.0731707317073171,2.55,0.2682926829268293,1.0,-0.11341463414634151,0.0,0.28527439024390233,-211.1280487804878,108.04390243902441,48.23658536585366,32.547560975609755,1.2536585365853659,1.4768292682926827,0.7317073170731707,0.17994100294985252,1.0
Walmart,66.0,84.0,United States,5239.64,148.81,2364.95,3444.36,286,0.19230769230769232,0.0,286,7137.555944055944,10.429300699300699,4991.898601398601,243.64335664335664,30.024475524475523,27.16083916083916,1.0804195804195804,1.1608391608391608,0.8286713286713286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04895104895104895,0.0,0.013986013986013986,0.0034965034965034965,0.02097902097902098,0.0,0.0,0.0,0.0,0.006993006993006993,0.06293706293706294,0.19540229885057472,0.16,0.0,0.0,10.1175938697318,13.683519999999998,4953.268199233717,5395.2,240.46743295019158,276.8,29.7816091954023,32.56,26.908045977011493,29.8,1.0842911877394636,1.04,1.1762452107279693,1.0,0.8275862068965517,0.84,0.19540229885057472,0.16,0.0,0.0,10.1175938697318,13.683519999999998,4953.268199233717,5395.2,240.46743295019158,276.8,29.7816091954023,32.56,26.908045977011493,29.8,1.0842911877394636,1.04,1.1762452107279693,1.0,0.8275862068965517,0.84,-0.03540229885057472,0.0,3.5659261302681973,441.93180076628323,36.33256704980843,2.778390804597702,2.8919540229885072,-0.04429118773946361,-0.17624521072796928,0.012413793103448256,0.8436578171091446,1.0
Walt Disney,68.0,88.0,United States,748.22,103.73,2009.48,1952.58,942,0.5445859872611465,0.0,941,212534.58598726115,70.15903821656063,188541.53078556265,915.4235668789809,18.830148619957537,17.748407643312103,1.075371549893843,1.3365180467091295,0.22210414452709884,0.0,0.0,0.0010615711252653928,0.0,0.0,0.0,0.0,0.0,0.0,0.0021231422505307855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03719447396386823,0.0,0.0021253985122210413,0.0,0.0,0.0,0.0,0.0,0.0,0.009554140127388535,0.022292993630573247,0.5470653377630121,0.48717948717948717,0.0,0.0,69.23136987818397,91.63812820512821,188589.07973421927,187440.58974358975,925.827242524917,674.5384615384615,18.429678848283498,28.102564102564102,17.40420819490587,25.71794871794872,1.070874861572536,1.1794871794871795,1.3311184939091916,1.4615384615384615,0.21507760532150777,0.38461538461538464,0.5470653377630121,0.48717948717948717,0.0,0.0,69.23136987818397,91.63812820512821,188589.07973421927,187440.58974358975,925.827242524917,674.5384615384615,18.429678848283498,28.102564102564102,17.40420819490587,25.71794871794872,1.070874861572536,1.1794871794871795,1.3311184939091916,1.4615384615384615,0.21507760532150777,0.38461538461538464,-0.05988585058352497,0.0,22.406758326944242,-1148.4899906295177,-251.28878098645544,9.672885254280605,8.31374052304285,0.10861231791464343,0.13041996762926988,0.16953777929387687,2.7787610619469025,0.9989384288747346
