username,"('shortcode', 'count')","('is_video', 'sum')","('is_video', 'mean')","('is_sponsored', 'sum')","('is_sponsored', 'mean')","('caption', 'count')","('video_view_count', 'sum')","('video_view_count', 'mean')","('likes', 'sum')","('likes', 'mean')","('comments', 'sum')","('comments', 'mean')","('likes+comments', 'sum')","('likes+comments', 'mean')","('caption_num_words', 'sum')","('caption_num_words', 'mean')","('caption_unique_words', 'sum')","('caption_unique_words', 'mean')","('mention_counts', 'sum')","('mention_counts', 'mean')","('hashtag_counts', 'sum')","('hashtag_counts', 'mean')","('emoji_counts', 'sum')","('emoji_counts', 'mean')","('mentions_eco', 'sum')","('mentions_eco', 'amin')","('mentions_eco', 'amax')","('mentions_eco', 'std')","('mentions_eco', 'mean')","('mentions_eco', 'median')","('mentions_eco-friendly', 'sum')","('mentions_eco-friendly', 'amin')","('mentions_eco-friendly', 'amax')","('mentions_eco-friendly', 'std')","('mentions_eco-friendly', 'mean')","('mentions_eco-friendly', 'median')","('mentions_green', 'sum')","('mentions_green', 'amin')","('mentions_green', 'amax')","('mentions_green', 'std')","('mentions_green', 'mean')","('mentions_green', 'median')","('mentions_organic', 'sum')","('mentions_organic', 'amin')","('mentions_organic', 'amax')","('mentions_organic', 'std')","('mentions_organic', 'mean')","('mentions_organic', 'median')","('mentions_clean', 'sum')","('mentions_clean', 'amin')","('mentions_clean', 'amax')","('mentions_clean', 'std')","('mentions_clean', 'mean')","('mentions_clean', 'median')","('mentions_sustainable', 'sum')","('mentions_sustainable', 'amin')","('mentions_sustainable', 'amax')","('mentions_sustainable', 'std')","('mentions_sustainable', 'mean')","('mentions_sustainable', 'median')","('mentions_sustainability', 'sum')","('mentions_sustainability', 'amin')","('mentions_sustainability', 'amax')","('mentions_sustainability', 'std')","('mentions_sustainability', 'mean')","('mentions_sustainability', 'median')","('mentions_carbon', 'sum')","('mentions_carbon', 'amin')","('mentions_carbon', 'amax')","('mentions_carbon', 'std')","('mentions_carbon', 'mean')","('mentions_carbon', 'median')","('mentions_emissions', 'sum')","('mentions_emissions', 'amin')","('mentions_emissions', 'amax')","('mentions_emissions', 'std')","('mentions_emissions', 'mean')","('mentions_emissions', 'median')","('hashtags_eco', 'sum')","('hashtags_eco', 'amin')","('hashtags_eco', 'amax')","('hashtags_eco', 'std')","('hashtags_eco', 'mean')","('hashtags_eco', 'median')","('hashtags_eco-friendly', 'sum')","('hashtags_eco-friendly', 'amin')","('hashtags_eco-friendly', 'amax')","('hashtags_eco-friendly', 'std')","('hashtags_eco-friendly', 'mean')","('hashtags_eco-friendly', 'median')","('hashtags_green', 'sum')","('hashtags_green', 'amin')","('hashtags_green', 'amax')","('hashtags_green', 'std')","('hashtags_green', 'mean')","('hashtags_green', 'median')","('hashtags_organic', 'sum')","('hashtags_organic', 'amin')","('hashtags_organic', 'amax')","('hashtags_organic', 'std')","('hashtags_organic', 'mean')","('hashtags_organic', 'median')","('hashtags_clean', 'sum')","('hashtags_clean', 'amin')","('hashtags_clean', 'amax')","('hashtags_clean', 'std')","('hashtags_clean', 'mean')","('hashtags_clean', 'median')","('hashtags_sustainable', 'sum')","('hashtags_sustainable', 'amin')","('hashtags_sustainable', 'amax')","('hashtags_sustainable', 'std')","('hashtags_sustainable', 'mean')","('hashtags_sustainable', 'median')","('hashtags_sustainability', 'sum')","('hashtags_sustainability', 'amin')","('hashtags_sustainability', 'amax')","('hashtags_sustainability', 'std')","('hashtags_sustainability', 'mean')","('hashtags_sustainability', 'median')","('hashtags_carbon', 'sum')","('hashtags_carbon', 'amin')","('hashtags_carbon', 'amax')","('hashtags_carbon', 'std')","('hashtags_carbon', 'mean')","('hashtags_carbon', 'median')","('hashtags_emissions', 'sum')","('hashtags_emissions', 'amin')","('hashtags_emissions', 'amax')","('hashtags_emissions', 'std')","('hashtags_emissions', 'mean')","('hashtags_emissions', 'median')","('caption_eco', 'sum')","('caption_eco', 'amin')","('caption_eco', 'amax')","('caption_eco', 'std')","('caption_eco', 'mean')","('caption_eco', 'median')","('caption_eco-friendly', 'sum')","('caption_eco-friendly', 'amin')","('caption_eco-friendly', 'amax')","('caption_eco-friendly', 'std')","('caption_eco-friendly', 'mean')","('caption_eco-friendly', 'median')","('caption_green', 'sum')","('caption_green', 'amin')","('caption_green', 'amax')","('caption_green', 'std')","('caption_green', 'mean')","('caption_green', 'median')","('caption_organic', 'sum')","('caption_organic', 'amin')","('caption_organic', 'amax')","('caption_organic', 'std')","('caption_organic', 'mean')","('caption_organic', 'median')","('caption_clean', 'sum')","('caption_clean', 'amin')","('caption_clean', 'amax')","('caption_clean', 'std')","('caption_clean', 'mean')","('caption_clean', 'median')","('caption_sustainable', 'sum')","('caption_sustainable', 'amin')","('caption_sustainable', 'amax')","('caption_sustainable', 'std')","('caption_sustainable', 'mean')","('caption_sustainable', 'median')","('caption_sustainability', 'sum')","('caption_sustainability', 'amin')","('caption_sustainability', 'amax')","('caption_sustainability', 'std')","('caption_sustainability', 'mean')","('caption_sustainability', 'median')","('caption_carbon', 'sum')","('caption_carbon', 'amin')","('caption_carbon', 'amax')","('caption_carbon', 'std')","('caption_carbon', 'mean')","('caption_carbon', 'median')","('caption_emissions', 'sum')","('caption_emissions', 'amin')","('caption_emissions', 'amax')","('caption_emissions', 'std')","('caption_emissions', 'mean')","('caption_emissions', 'median')","('likely_automated', 'sum')","('likely_automated', 'std')","('likely_automated', 'mean')",company,environment_rating
merck,100,160,0.8,0,0.0,200,1371890,6859.45,77734,388.67,1686,8.43,79420,397.1,6818,34.09,6076,30.38,36,0.18,300,1.5,168.0,0.84,4.0,0.0,1.0,0.3187276291558383,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.19645092217681392,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.09974842727441166,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.21849186132974532,0.05,"Merck & Co., Inc.",70.0
michaelsstores,100,18,0.09,0,0.0,200,1400940,7004.7,1117570,5587.85,31484,157.42,1149054,5745.27,3056,15.28,2924,14.62,68,0.34,254,1.27,138.0,0.69,2.0,0.0,1.0,0.1753680936030504,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.14035131799278394,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.14035131799278394,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0.4281548585670527,0.24,"Michaels Stores, Inc.",50.0
microsoft,100,44,0.22,0,0.0,200,8123936,40619.68,5637312,28186.56,109776,548.88,5747088,28735.44,4538,22.69,4144,20.72,40,0.2,80,0.4,132.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.19645092217681387,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,0.3067089039444306,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.09974842727441167,0.01,0.0,4.0,0.0,2.0,0.19949685454882327,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.21849186132974546,0.05,Microsoft Corporation,76.0
motorolaus,100,56,0.28,0,0.0,200,2680850,13404.25,813768,4068.84,41848,209.24,855616,4278.08,4478,22.39,4016,20.08,86,0.43,624,3.12,48.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.09974842727441166,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.31367492695303995,0.11,"Motorola, Inc.",66.0
nationwide,100,60,0.3,0,0.0,200,2677568,13387.84,800154,4000.77,2260,11.3,802414,4012.07,4572,22.86,4134,20.67,124,0.62,158,0.79,26.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.17101529509309654,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.1994968545488233,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.19949685454882327,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,0.4812045188324021,0.36,"Nationwide Financial Services, Inc.",47.0
newellbrands,100,40,0.2,0,0.0,200,30136,150.68,33740,168.7,744,3.72,34484,172.42,16964,84.82,13122,65.61,148,0.74,1102,5.51,92.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.1552067323932396,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.10511440369749678,0.011111111111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.10511440369749678,0.011111111111111113,0.0,4.0,0.0,1.0,0.14781672010850969,0.022222222222222227,0.0,20.0,0.0,1.0,0.3151463061647103,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,2.0,0.4636538303215656,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.22214124711170088,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.2221412471117008,0.03,0.0,12.0,0.0,2.0,0.3112626256243316,0.06,0.0,16.0,0.0,2.0,0.30670890394443073,0.08,0.0,2.0,0.0,1.0,0.09974842727441166,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.14035131799278394,0.02,Newell Rubbermaid Inc.,63.0
nike,9,12,0.6666666666666666,0,0.0,18,18003454,1000191.8888888888,3824406,212467.0,56008,3111.555555555556,3880414,215578.5555555556,1130,62.77777777777778,926,51.444444444444436,34,1.8888888888888888,10,0.5555555555555556,20.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.4850712500726659,0.3333333333333333,"NIKE, Inc.",73.0
nordstrom,100,104,0.52,0,0.0,200,5483832,27419.16,759524,3797.62,25530,127.65,785054,3925.27,10338,51.69,8914,44.57,164,0.82,226,1.13,14.0,0.07,2.0,0.0,1.0,0.14988675627759449,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.14988675627759449,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.1964509221768139,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.19949685454882327,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.19645092217681392,0.04,"Nordstrom, Inc.",68.0
northropgrumman,100,70,0.35,0,0.0,200,960328,4801.64,868774,4343.87,8400,42.0,877174,4385.87,4222,21.11,3938,19.69,32,0.16,208,1.04,2.0,0.01,2.0,0.0,1.0,0.26226526415648105,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.1991953582331062,0.0410958904109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.14035131799278394,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.21849186132974535,0.05,Northrop Grumman Corporation,73.0
nvidia,100,46,0.23,0,0.0,200,2408130,12040.65,2576328,12881.64,24204,121.02,2600532,13002.66,6778,33.89,6154,30.77,92,0.46,390,1.95,4.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.17624288415563516,0.031914893617021274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,0.3324947575813721,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.09974842727441163,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.2380827946018509,0.06,NVIDIA Corporation,68.0
officedepot,100,80,0.4,0,0.0,200,60760,303.8,40316,201.58,26298,131.49,66614,333.07,13326,66.63,9924,49.62,40,0.2,358,1.79,254.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.12081783763611867,0.014705882352941175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.14035131799278394,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.21849186132974546,0.05,The ODP Corporation,58.0
oracle,87,124,0.7126436781609196,0,0.0,174,464770,2671.0919540229884,82390,473.50574712643686,3696,21.241379310344826,86086,494.7471264367816,5586,32.10344827586207,5112,29.37931034482759,122,0.7011494252873564,280,1.6091954022988506,102.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.11585156386582048,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.1069009452975414,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.15029923865008354,0.02298850574712644,Oracle Corporation,73.0
paypal,100,156,0.78,0,0.0,200,2670932,13354.66,195166,975.83,86776,433.88,281942,1409.71,5198,25.99,4748,23.74,44,0.22,100,0.5,18.0,0.09,2.0,0.0,1.0,0.2388325736106129,0.05882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.21849186132974535,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.09974842727441163,0.01,0.0,2.0,0.0,1.0,0.09974842727441163,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.14035131799278394,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,0.4996481173846553,0.54,"PayPal, Inc.",66.0
penskecars,84,2,0.011904761904761904,0,0.0,168,70,0.4166666666666667,4344,25.857142857142854,110,0.6547619047619048,4454,26.511904761904763,3808,22.66666666666667,3702,22.035714285714285,218,1.2976190476190477,1944,11.571428571428573,128.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.16837692273466348,0.028985507246376805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.15291111082241712,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.1087817811277798,0.011904761904761904,"Penske Automotive Group, Inc.",52.0
