company,environment_rating,environment_percentage,Country,Sales,Profits,Assets,Market Value,posts_per_year,is_video,is_sponsored,caption,video_view_count,likes,comments,caption_num_words,caption_unique_words,mention_counts,hashtag_counts,emoji_counts,mentions_eco,mentions_eco-friendly,mentions_green,mentions_organic,mentions_clean,mentions_sustainable,mentions_sustainability,mentions_carbon,mentions_emissions,hashtags_eco,hashtags_eco-friendly,hashtags_green,hashtags_organic,hashtags_clean,hashtags_sustainable,hashtags_sustainability,hashtags_carbon,hashtags_emissions,caption_eco,caption_eco-friendly,caption_green,caption_organic,caption_clean,caption_sustainable,caption_sustainability,caption_carbon,caption_emissions,likely_automated,has_location,is_video_0,is_video_1,is_sponsored_0,is_sponsored_1,video_length_0,video_length_1,likes_0,likes_1,comments_0,comments_1,caption_num_words_0,caption_num_words_1,caption_unique_words_0,caption_unique_words_1,mention_counts_0,mention_counts_1,hashtag_counts_0,hashtag_counts_1,emoji_counts_0,emoji_counts_1,is_video_green_diff,is_sponsored_green_diff,video_length_green_diff,likes_green_diff,comments_green_diff,caption_num_words_green_diff,caption_unique_words_green_diff,mention_counts_green_diff,hashtag_counts_green_diff,emoji_counts_green_diff,posts_per_day,captions_per_year
Samsung SDS,64,80,South Korea,90.05,4.786,73.76,103.16,47,0.085106383,0,47,13.74468085,23.70212766,0.446808511,27.57446809,25.4893617,1,5.361702128,1.510638298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042553191,0,0,0,0,0,0,0,0,0,0.021276596,0.088888889,0,0,0,6.3594,0,23.95555556,18,0.444444444,0.5,25.17777778,81.5,23.62222222,67.5,1,1,5.4,4.5,1.577777778,0,-0.088888889,0,-6.3594,-5.955555556,0.055555556,56.32222222,43.87777778,0,-0.9,-1.577777778,0.138643068,1
Sanofi,72,93,France,404.34,32.537,1265.46,1224.86,58,0.586206897,0,58,28223.36207,650.7931034,13.34482759,40.34482759,35.56896552,1.068965517,2.620689655,0.068965517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051724138,0,0,0,0,0,0,0.017241379,0,0.017241379,0,0.574074074,0.75,0,0,53.2615,80.148,674.0555556,336.75,13.74074074,8,39.14814815,56.5,34.77777778,46.25,1.074074074,1,2.537037037,3.75,0.074074074,0,0.175925926,0,26.8865,-337.3055556,-5.740740741,17.35185185,11.47222222,-0.074074074,1.212962963,-0.074074074,0.171091445,1
Santander,76,97,Spain,891.59,72.919,17092.25,370.67,20,0.2,0,20,98.25,84.25,38.05,50,40.25,1,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.210526316,0,0,0,5.495,0,82.73684211,113,38.10526316,37,49.73684211,55,39.89473684,47,1,1,1.052631579,1,0,0,-0.210526316,0,-5.495,30.26315789,-1.105263158,5.263157895,7.105263158,0,-0.052631579,0,0.05899705,1
Schaeffler,58,66,Germany,161.47,4.79,150.18,45.41,35,0.057142857,0,35,570.7428571,2059.514286,6.085714286,58.02857143,50.57142857,1,7.942857143,0,0,0,0,0,0,0,0,0,0,0.057142857,0,0.2,0,0.057142857,0,0.028571429,0,0,0.142857143,0,0.114285714,0,0.085714286,0.028571429,0.028571429,0,0.028571429,0,0,0.04,0.1,0,0,1.5952,2.97,2007.32,2190,5.72,7,57.4,59.6,49.8,52.5,1,1,7.8,8.3,0,0,0.06,0,1.3748,182.68,1.28,2.2,2.7,0,0.5,0,0.103244838,1
Schneider Electric,77,98,France,303.97,27.007,505.16,503.63,89,0.247191011,0,89,1522.258427,562.2022472,6.123595506,57.39325843,47.25842697,1.157303371,3.325842697,1.213483146,0.011235955,0,0.078651685,0,0,0,0,0,0,0.056179775,0,0.438202247,0,0,0,0.011235955,0,0,0.179775281,0,0.404494382,0,0.011235955,0.134831461,0.04494382,0.02247191,0,0,0.02247191,0.156862745,0.368421053,0,0,6.120882353,12.16834211,606.5686275,502.6578947,6.156862745,6.078947368,45.66666667,73.13157895,39,58.34210526,1.019607843,1.342105263,3.019607843,3.736842105,0.37254902,2.342105263,0.211558308,0,6.047459752,-103.9107327,-0.077915377,27.46491228,19.34210526,0.32249742,0.717234262,1.969556244,0.262536873,1
Seagate Technology,61,74,Ireland,103.63,18.21,88.29,130.35,181,0.182320442,0,181,522.6077348,1456.78453,30.16574586,66.48066298,55.40883978,1.17679558,1.392265193,1.961325967,0,0,0,0,0,0,0,0.005524862,0,0,0,0,0,0,0,0,0,0,0.232044199,0,0.011049724,0,0.005524862,0,0.011049724,0.005524862,0,0.011049724,0.033149171,0.19858156,0.125,0,0,26.81251773,13.842425,1420.865248,1583.4,32.4751773,22.025,64.57446809,73.2,54.19148936,59.7,1.219858156,1.025,1.446808511,1.2,2.014184397,1.775,-0.07358156,0,-12.97009273,162.5347518,-10.4501773,8.625531915,5.508510638,-0.194858156,-0.246808511,-0.239184397,0.533923304,1
Shiseido,70,91,Japan,103.8,6.748,112.15,238.24,686,0.352769679,0,686,6119.036443,2331.125364,34.67784257,45.58017493,39.63411079,1.258017493,2.741982507,0.065597668,0.001457726,0,0,0,0,0,0,0,0,0,0,0,0,0.011661808,0.018950437,0.014577259,0,0,0.075801749,0,0.00728863,0,0.065597668,0.001457726,0.001457726,0,0.002915452,0.013119534,0.080174927,0.353923205,0.344827586,0,0,22.5163172,9.25345977,2326.771285,2361.103448,35.29716194,30.4137931,42.75959933,65,37.56427379,53.88505747,1.230383973,1.448275862,2.657762938,3.32183908,0.065108514,0.068965517,-0.009095619,0,-13.26285743,34.3321628,-4.883368833,22.24040067,16.32078368,0.217891889,0.664076142,0.003857003,2.02359882,1
Siemens,76,97,Germany,974.31,58.649,1710.06,753.84,57,0.438596491,0,57,5998.964912,1823.842105,37.26315789,36.80701754,32.87719298,1.070175439,5.49122807,1.666666667,0,0,0,0,0,0,0,0,0,0.087719298,0,0,0,0.01754386,0.01754386,0.035087719,0,0,0.157894737,0,0,0,0.01754386,0.035087719,0.052631579,0,0.01754386,0.01754386,0.228070175,0.422222222,0.5,0,0,22.16646667,28.67983333,1791.044444,1946.833333,42.93333333,16,34.71111111,44.66666667,31.53333333,37.91666667,1.088888889,1,5.288888889,6.25,1.733333333,1.416666667,0.077777778,0,6.513366667,155.7888889,-26.93333333,9.955555556,6.383333333,-0.088888889,0.961111111,-0.316666667,0.168141593,1
Sony,80,99,Japan,792.46,60.307,2083.05,787.28,181,0.08839779,0,181,16529.45856,63396.69061,388.441989,17.55801105,16.9281768,1,1.314917127,0.243093923,0.005524862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005524862,0,0.005524862,0,0,0,0,0,0,0,0,0.089385475,0,0,0,7.142284916,0,63594.81564,45664.5,390.122905,238,17.58100559,15.5,16.94413408,15.5,1,1,1.30726257,2,0.240223464,0.5,-0.089385475,0,-7.142284916,-17930.31564,-152.122905,-2.081005587,-1.444134078,0,0.69273743,0.259776536,0.533923304,1
Square,48,39,United States,47.14,3.754,45.51,286.32,219,0.360730594,0,219,5450.292237,440.4018265,20.25114155,83.10045662,62.07762557,2.00913242,1.00456621,0.324200913,0.02283105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200913242,0,0,0.01826484,0.01369863,0,0,0,0,0.01826484,0.438356164,0.322033898,0.523809524,0,0,21.31015819,152.7121905,467.960452,324.2619048,21.37288136,15.52380952,71.81355932,130.6666667,54.68926554,93.21428571,1.615819209,3.666666667,1.005649718,1,0.305084746,0.404761905,0.201775626,0,131.4020323,-143.6985472,-5.849071832,58.85310734,38.52502018,2.050847458,-0.005649718,0.099677159,0.646017699,1
St. James's Place,64,80,United Kingdom,211.11,1.87,1552.65,57.28,83,0.048192771,0,83,32.3373494,76.56626506,1.34939759,97.77108434,73.86746988,1.084337349,4.590361446,0.409638554,0,0,0,0,0,0,0,0,0,0,0,0.012048193,0,0,0,0,0,0,0.228915663,0,0.072289157,0,0.012048193,0.036144578,0,0.012048193,0.012048193,0.012048193,0,0.066666667,0,0,0,5.585066667,0,77.73333333,73.52173913,1.35,1.347826087,90.28333333,117.3043478,69.43333333,85.43478261,1.116666667,1,4.433333333,5,0.366666667,0.52173913,-0.066666667,0,-5.585066667,-4.211594203,-0.002173913,27.02101449,16.00144928,-0.116666667,0.566666667,0.155072464,0.244837758,1
Stanley Black & Decker,65,82,United States,142.38,9.191,229.05,169.74,52,0.557692308,0,52,273.4807692,119.4807692,1.980769231,37.84615385,34.03846154,1.346153846,2.884615385,0.038461538,0,0,0,0,0,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.038461538,0,0,0,0.019230769,0,0,0,0,0,0,0.56,0.5,0,0,28.66104,29.513,121.6,66.5,2.02,1,38.02,33.5,34.12,32,1.36,1,2.86,3.5,0.04,0,-0.06,0,0.85196,-55.1,-1.02,-4.52,-2.12,-0.36,0.64,-0.04,0.15339233,1
Starbucks,67,86,United States,266.56,33.898,274.79,896.28,184,0.173913043,0,183,70280.42391,120672.4022,1661.543478,28.77173913,24.34782609,1.10326087,1.108695652,1.568306011,0.005434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021857923,0,0.234972678,0,0,0.005464481,0,0,0,0.016304348,0.010869565,0.184397163,0.139534884,0,0,1.862234043,1.434069767,121525.234,117875.907,1614.560284,1815.604651,25.58156028,39.23255814,21.80851064,32.6744186,1.028368794,1.348837209,1.120567376,1.069767442,1.621428571,1.395348837,-0.044862279,0,-0.428164275,-3649.327066,201.0443675,13.65099786,10.86590797,0.320468415,-0.050799934,-0.226079734,0.542772861,0.994565217
TELUS,51,49,Canada,109.95,13.159,292.85,207.47,160,0.43125,0,160,8428.2375,404.35,16.5375,37.3625,33.2,1.0875,1.53125,0.8375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06875,0,0,0.00625,0.00625,0.00625,0.00625,0,0,0.03125,0.00625,0.426573427,0.470588235,0,0,11.33022378,11.89529412,411.2307692,346.4705882,17.25874126,10.47058824,36.26573427,46.58823529,32.3986014,39.94117647,1.06993007,1.235294118,1.496503497,1.823529412,0.839160839,0.823529412,0.044014809,0,0.565070341,-64.760181,-6.788153023,10.32250103,7.542575072,0.165364048,0.327025915,-0.015631427,0.471976401,1
Target,71,92,United States,781.12,32.81,427.79,548.51,165,0.260606061,0,164,28533.35152,24432.07879,602.5393939,26.58181818,23.23636364,1.193939394,1.048484848,0.87804878,0.006060606,0,0.006060606,0.006060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073170732,0,0.012195122,0,0.018292683,0,0,0,0,0.012121212,0.006060606,0.25170068,0.333333333,0,0,10.89788435,29.51855556,23677.14286,30597.38889,593.6258503,675.3333333,24.08843537,46.94444444,21.63265306,36.33333333,1.204081633,1.111111111,1.040816327,1.111111111,0.849315068,1.111111111,0.081632653,0,18.6206712,6920.246032,81.70748299,22.85600907,14.70068027,-0.092970522,0.070294785,0.261796043,0.486725664,0.993939394
Tata Motors,72,94,India,404.69,-1.504,423.64,44.92,236,0.338983051,0,236,2138.605932,1298.822034,12.68220339,31.68220339,28.45762712,1.046610169,3.220338983,0.06779661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038135593,0,0.004237288,0,0.004237288,0,0,0,0,0.004237288,0.012711864,0.325892857,0.583333333,0,0,12.45261161,16.25366667,1361.035714,137.5,13.23660714,2.333333333,31.16071429,41.41666667,28.08482143,35.41666667,1.044642857,1.083333333,3.205357143,3.5,0.066964286,0.083333333,0.257440476,0,3.80105506,-1223.535714,-10.90327381,10.25595238,7.331845238,0.038690476,0.294642857,0.016369048,0.696165192,1
Tesla,51,49,United States,260.22,-1.443,372.5,1441.7,4,0.5,0,4,566513.75,201537.25,2558.75,8.25,8.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.333333333,1,0,0,11.89866667,12.766,212925,167374,2691.666667,2160,4.333333333,20,4.333333333,20,1,1,1,1,0,0,0.666666667,0,0.867333333,-45551,-531.6666667,15.66666667,15.66666667,0,0,0,0.01179941,1
Tyson Foods,50,46,United States,430.51,20.28,338.11,222.66,109,0.669724771,0,109,650.8256881,96.82568807,6,31.49541284,28.71559633,1.073394495,1.009174312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04587156,0,0,0,0.018348624,0.009174312,0.009174312,0,0,0.009174312,0.036697248,0.66,0.777777778,0,0,18.67153,21.36066667,97.56,88.66666667,6.18,4,31.38,32.77777778,28.7,28.88888889,1.08,1,1.01,1,0,0,0.117777778,0,2.689136667,-8.893333333,-2.18,1.397777778,0.188888889,-0.08,-0.01,0,0.321533923,1
Uber,51,46,United States,141.47,-85.06,317.61,522.85,55,0.181818182,0,55,5760.709091,3465.890909,298.9272727,35.61818182,30.03636364,1.2,1.090909091,0.854545455,0.036363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072727273,0,0.018181818,0,0.018181818,0,0,0,0,0.036363636,0.290909091,0.191489362,0.125,0,0,4.556723404,2.129125,3569.319149,2858.25,317.9574468,187.125,35.89361702,34,29.89361702,30.875,1.212765957,1.125,1.106382979,1,0.70212766,1.75,-0.066489362,0,-2.427598404,-711.0691489,-130.8324468,-1.893617021,0.981382979,-0.087765957,-0.106382979,1.04787234,0.162241888,1
Vertex Pharmaceuticals,49,42,United States,47.94,15.109,88.93,651.04,95,0.421052632,0,94,404.4,129.3157895,0,50.86315789,43.04210526,1.442105263,2.242105263,0.021276596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010526316,0,0,0.170212766,0,0,0,0,0,0.010638298,0,0,0,0.284210526,0.461538462,0.235294118,0,0,21.17837179,4.721529412,134.0512821,107.5882353,0,0,50.11538462,54.29411765,42.34615385,46.23529412,1.474358974,1.294117647,2.025641026,3.235294118,0.025974026,0,-0.226244344,0,-16.45684238,-26.46304676,0,4.178733032,3.889140271,-0.180241327,1.209653092,-0.025974026,0.280235988,0.989473684
ViacomCBS,54,57,United States,181.42,20.84,495.19,106.15,63,0.333333333,0,62,1924.968254,377.3492063,253.2063492,34.79365079,30.6984127,1.761904762,1.682539683,0.161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048387097,0,0,0,0,0,0,0,0,0,0,0.327868852,0.5,0,0,17.95277049,30.0065,380.1967213,290.5,257.147541,133,33.81967213,64.5,29.95081967,53.5,1.786885246,1,1.68852459,1.5,0.166666667,0,0.172131148,0,12.05372951,-89.69672131,-124.147541,30.68032787,23.54918033,-0.786885246,-0.18852459,-0.166666667,0.185840708,0.984126984
Walgreens Boots Alliance,68,88,United States,1387.04,34.93,900.03,379.75,61,0.426229508,0,61,3072.967213,791.6557377,127.1803279,44.27868852,36.57377049,1.557377049,1.557377049,0.508196721,0,0,0.278688525,0,0,0,0,0,0,0,0,0.245901639,0,0,0,0,0,0,0.016393443,0,0.770491803,0.032786885,0,0,0,0,0,0.016393443,0,0.463414634,0.35,0,0,11.03797561,11.32325,860.8780488,649.75,91.75609756,199.8,28.46341463,76.7,25.90243902,58.45,1.146341463,2.4,1.073170732,2.55,0.268292683,1,-0.113414634,0,0.28527439,-211.1280488,108.0439024,48.23658537,32.54756098,1.253658537,1.476829268,0.731707317,0.179941003,1
Walmart,66,84,United States,5239.64,148.81,2364.95,3444.36,286,0.192307692,0,286,7137.555944,4991.898601,243.6433566,30.02447552,27.16083916,1.08041958,1.160839161,0.828671329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048951049,0,0.013986014,0.003496503,0.020979021,0,0,0,0,0.006993007,0.062937063,0.195402299,0.16,0,0,10.11759387,13.68352,4953.268199,5395.2,240.467433,276.8,29.7816092,32.56,26.90804598,29.8,1.084291188,1.04,1.176245211,1,0.827586207,0.84,-0.035402299,0,3.56592613,441.9318008,36.33256705,2.778390805,2.891954023,-0.044291188,-0.176245211,0.012413793,0.843657817,1
Walt Disney,68,88,United States,748.22,103.73,2009.48,1952.58,942,0.544585987,0,941,212534.586,188541.5308,915.4235669,18.83014862,17.74840764,1.07537155,1.336518047,0.222104145,0,0,0.001061571,0,0,0,0,0,0,0.002123142,0,0,0,0,0,0,0,0,0.037194474,0,0.002125399,0,0,0,0,0,0,0.00955414,0.022292994,0.547065338,0.487179487,0,0,69.23136988,91.63812821,188589.0797,187440.5897,925.8272425,674.5384615,18.42967885,28.1025641,17.40420819,25.71794872,1.070874862,1.179487179,1.331118494,1.461538462,0.215077605,0.384615385,-0.059885851,0,22.40675833,-1148.489991,-251.288781,9.672885254,8.313740523,0.108612318,0.130419968,0.169537779,2.778761062,0.998938429
Western Union,53,53,United States,52.77,10.583,87.58,78.35,78,0.179487179,0.012820513,64,700.4358974,294.8076923,73.28205128,27.44871795,24.05128205,1,2.525641026,0.078125,0.012820513,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0,0,0,0.109375,0,0,0,0.015625,0,0,0,0,0.038461538,0,0.132352941,0.5,0.014705882,0,2.041647059,12.087,297.9705882,273.3,77.19117647,46.7,25.35294118,41.7,22.29411765,36,1,1,2.411764706,3.3,0.092592593,0,0.367647059,-0.014705882,10.04535294,-24.67058824,-30.49117647,16.34705882,13.70588235,0,0.888235294,-0.092592593,0.230088496,0.820512821
Xerox,70,90,United States,87.93,5.89,147.84,38.93,123,0.357723577,0,123,297.7073171,165.0406504,3.471544715,39.29268293,35.16260163,0.25203252,0.495934959,0.056910569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089430894,0,0,0,0.016260163,0.016260163,0.016260163,0,0,0.016260163,0.081300813,0.371428571,0.277777778,0,0,11.9132381,10.45694444,161.6666667,184.7222222,3.447619048,3.611111111,38.61904762,43.22222222,34.53333333,38.83333333,0.238095238,0.333333333,0.533333333,0.277777778,0.066666667,0,-0.093650794,0,-1.456293651,23.05555556,0.163492063,4.603174603,4.3,0.095238095,-0.255555556,-0.066666667,0.362831858,1
Yara International,61,73,Norway,128.51,6,167.25,92.64,32,0.59375,0,32,491.3125,136.3125,5,34.25,30.9375,0.34375,3.53125,0.4375,0,0,0,0,0,0,0,0,0,0.064516129,0,0,0,0,0.032258065,0,0,0,0.0625,0,0,0,0.03125,0.0625,0,0,0,0.03125,0.40625,0.586206897,0.666666667,0,0,40.90637931,58.09966667,140.8275862,92.66666667,5.379310345,1.333333333,34.06896552,36,30.79310345,32.33333333,0.379310345,0,3.551724138,3.333333333,0.448275862,0.333333333,0.08045977,0,17.19328736,-48.16091954,-4.045977011,1.931034483,1.540229885,-0.379310345,-0.218390805,-0.114942529,0.09439528,1
Zoetis,53,52,United States,62.6,15,115.45,614.11,315,0.066666667,0,315,60.86031746,328.6698413,2.473015873,35.55873016,32.84444444,0.295238095,8.450793651,0.374603175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0,0.019047619,0,0,0,0,0.003174603,0,0.07,0,0,0,1.264803333,0,339.6833333,108.4,2.503333333,1.866666667,34.94666667,47.8,32.41,41.53333333,0.296666667,0.266666667,8.513333333,7.2,0.383333333,0.2,-0.07,0,-1.264803333,-231.2833333,-0.636666667,12.85333333,9.123333333,-0.03,-1.313333333,-0.183333333,0.92920354,1
eBay,69,89,United States,104.7,46.8,189.29,317.08,86,0.302325581,0,86,1828.232558,1027.069767,46.68604651,33.41860465,31,1.197674419,3.476744186,1.476744186,0.011627907,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0,0,0,0,0,0.104651163,0,0,0,0.011627907,0,0,0,0,0,0.139534884,0.282051282,0.5,0,0,14.34564103,6.467125,1081.474359,496.625,49.56410256,18.625,33.20512821,35.5,30.79487179,33,1.205128205,1.125,3.423076923,4,1.5,1.25,0.217948718,0,-7.878516026,-584.849359,-30.93910256,2.294871795,2.205128205,-0.080128205,0.576923077,-0.25,0.253687316,1
