X,Y,FID,OBJECTID,RANK,INSTAGRAM,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,COUNTY,EMPLOYEES,REVENUES,LATITUDE,LONGITUDE,SOURCE,PRC,COUNTYFIPS,COMMENTS,WEBSITE,PROFIT
-8236379.956,4975536.361,357,357,348,footlocker,FOOT LOCKER,112 WEST 34TH STREET,NOT AVAILABLE,NEW YORK,NY,10120,NEW YORK,32965,7766,40.75,-73.98866,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.FOOTLOCKER.COM/,664
-8234561.218,4977580.563,358,358,253,esteelauder,ESTEE LAUDER,767 5TH AVENUE,NOT AVAILABLE,NEW YORK,NY,10153,NEW YORK,46000,11262,40.76391,-73.972322,MANUAL,ON-ENTITY,36061,NOT AVAILABLE,HTTPS://WWW.ESTEELAUDER.COM/,1114.6
-8234648.938,4977601.14,359,359,168,x,ICAHN ENTERPRISES,767 5TH AVENUE,SUITE 4700,NEW YORK,NY,10153,NEW YORK,90980,16348,40.76405,-73.97311,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTP://WWW.IELP.COM/HOME,-1128
-8234572.127,4976675.242,360,360,147,bristolmyerssquibb,BRISTOL-MYERS SQUIBB,345 PARK AVENUE,NOT AVAILABLE,NEW YORK,NY,10154,NEW YORK,25000,19427,40.75775,-73.97242,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.BMS.COM/,4457
-8239249.772,4970355.026,361,361,78,goldmansachs,GOLDMAN SACHS GROUP,200 WEST STREET,NOT AVAILABLE,NEW YORK,NY,10282,NEW YORK,34400,37712,40.71473,-74.01444,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTP://WWW.GOLDMANSACHS.COM/,7398
-8239277.602,4970236.066,362,362,86,americanexpress,AMERICAN EXPRESS,200 VESEY STREET,NOT AVAILABLE,NEW YORK,NY,10285,NEW YORK,56400,33823,40.71392,-74.01469,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.AMERICANEXPRESS.COM/,5408
-8239357.641,4970073.048,363,363,177,x,BANK OF NEW YORK MELLON CORP.,225 LIBERTY STREET,NOT AVAILABLE,NEW YORK,NY,10286,NEW YORK,52000,15683,40.71281,-74.015409,MANUAL,ON-ENTITY,36061,SUMMER (2018) THE HQ WILL MOVE TO 101 BARCLAY STREET.,HTTPS://WWW.BNYMELLON.COM/US/EN,3547
-8508946.842,4437466.328,364,364,380,x,HUNTINGTON INGALLS INDUSTRIES,4101 WASHINGTON AVENUE,NOT AVAILABLE,NEWPORT NEWS,VA,23607,NEWPORT NEWS (CITY),37000,7068,36.98823,-76.43717,BING MAPS,ADDRESS,51700,NOT AVAILABLE,HTTP://WWW.HUNTINGTONINGALLS.COM/,573
-8492343.54,4417590.522,365,365,284,x,NORFOLK SOUTHERN,3 COMMERCIAL PLACE,NOT AVAILABLE,NORFOLK,VA,23510,NORFOLK (CITY),27856,9888,36.84548,-76.28802,BING MAPS,ADDRESS,51710,NOT AVAILABLE,HTTP://WWW.NSCORP.COM/CONTENT/NSCORP/EN.HTML,1668
-9270834.135,5228816.022,366,366,151,x,LEAR,21557 TELEGRAPH ROAD,NOT AVAILABLE,SOUTHFIELD,MI,48033,OAKLAND,148400,18558,42.45125,-83.28132,BING MAPS,ADDRESS,26125,NOT AVAILABLE,HTTP://WWW.LEAR.COM/,975.1
-9258001.224,5245364.323,367,367,490,x,KELLY SERVICES,999 WEST BIG BEAVER ROAD,NOT AVAILABLE,TROY,MI,48084,OAKLAND,7500,5277,42.56084,-83.16604,BING MAPS,ADDRESS,26125,NOT AVAILABLE,HTTPS://WWW.KELLYSERVICES.US/US/,120.8
-9271573.296,5251668.735,368,368,142,penskecars,PENSKE AUTOMOTIVE GROUP,2555 TELEGRAPH ROAD,NOT AVAILABLE,BLOOMFIELD HILLS,MI,48302,OAKLAND,24000,20143,42.60254,-83.28796,BING MAPS,ADDRESS,26125,NOT AVAILABLE,HTTP://WWW.PENSKEAUTOMOTIVE.COM/,342.9
-9391823.505,4008367.732,369,369,353,x,PULTEGROUP,3350 PEACHTREE ROAD NORTHEAST,NOT AVAILABLE,ATLANTA,GA,30326,FULTON,4623,7669,33.847682,-84.368186,MANUAL,ON-ENTITY,13125,NOT AVAILABLE,HTTP://WWW.PULTEGROUPINC.COM/,602.7
-9270027.069,5265541.197,370,370,283,x,AUTOLIV,1320 PACIFIC DRIVE,NOT AVAILABLE,AUBURN HILLS,MI,48326,OAKLAND,65900,10074,42.6942,-83.27407,BING MAPS,ADDRESS,26125,NOT AVAILABLE,HTTPS://WWW.AUTOLIV.COM/,567.1
-9263097.43,5258158.975,371,371,305,x,BORGWARNER,3850 HAMLIN ROAD,NOT AVAILABLE,AUBURN HILLS,MI,48326,OAKLAND,27000,9071,42.64544,-83.21182,BING MAPS,ADDRESS,26125,NOT AVAILABLE,HTTPS://WWW.BORGWARNER.COM/HOME,118.5
-10855701.97,4227565.348,372,372,231,x,DEVON ENERGY,333 WEST SHERIDAN AVENUE,NOT AVAILABLE,OKLAHOMA CITY,OK,73102,OKLAHOMA,3545,12197,35.46728,-97.51843,BING MAPS,ADDRESS,40109,NOT AVAILABLE,HTTP://WWW.DEVONENERGY.COM/,-3302
-10856905.33,4236643.353,373,373,343,x,CHESAPEAKE ENERGY,6100 NORTH WESTERN AVENUE,NOT AVAILABLE,OKLAHOMA CITY,OK,73118,OKLAHOMA,3300,7872,35.53367,-97.52924,BING MAPS,ADDRESS,40109,NOT AVAILABLE,HTTP://WWW.CHK.COM/,-4401
-10027267.89,3497017.793,374,374,263,x,ENTERGY,639 LOYOLA AVENUE,NOT AVAILABLE,NEW ORLEANS,LA,70113,OLREANS,13513,10846,29.94917,-90.07648,BING MAPS,ADDRESS,22055,NOT AVAILABLE,HTTP://WWW.ENTERGY.COM/,-583.6
-13120089.58,3988884.513,375,375,464,x,FIRST AMERICAN FINANCIAL,1 1ST AMERICAN WAY,NOT AVAILABLE,SANTA ANA,CA,92707,ORANGE,19531,5576,33.7022,-117.85977,BING MAPS,ADDRESS,6059,NOT AVAILABLE,HTTP://WWW.FIRSTAM.COM/,343
-9064019.219,3301747.864,376,376,385,x,DARDEN RESTAURANTS,1000 DARDEN CENTER DRIVE,NOT AVAILABLE,ORLANDO,FL,32837,ORANGE,150942,6934,28.41777,-81.42347,BING MAPS,ADDRESS,12095,NOT AVAILABLE,HTTPS://WWW.DARDEN.COM/,375
-13117896.59,3984643.574,377,377,217,westerndigital,WESTERN DIGITAL,3355 MICHAELSON DRIVE,SUITE 100,IRVINE,CA,92612,ORANGE,72878,12994,33.6705,-117.84007,BING MAPS,ADDRESS,6059,NOT AVAILABLE,HTTPS://WWW.WDC.COM/,242
-10249031.9,3841004.953,378,378,160,centurylink,CENTURYLINK,100 CENTURYLINK DRIVE,NOT AVAILABLE,MONROE,LA,71203,OUACHITA,40000,17470,32.58997,-92.06862,BING MAPS,ADDRESS,22073,NOT AVAILABLE,HTTPS://WWW.CENTURYLINK.COM/,626
-8912221.735,3105965.257,379,379,170,x,NEXTERA ENERGY,700 UNIVERSE BOULEVARD,NOT AVAILABLE,JUNO BEACH,FL,33408,PALM BEACH,14700,16155,26.85979,-80.05985,BING MAPS,ADDRESS,12099,NOT AVAILABLE,HTTP://WWW.NEXTERAENERGY.COM/,2912
-8918974.375,3049238.285,380,380,203,officedepot,OFFICE DEPOT,6600 NORTH MILITARY TRAIL,NOT AVAILABLE,BOCA RATON,FL,33496,PALM BEACH,38000,13585,26.40427,-80.12051,BING MAPS,ADDRESS,12099,NOT AVAILABLE,HTTPS://WWW.OFFICEDEPOT.COM/,529
-8266100.033,5009396.54,381,381,244,toysrus,"TOYS ""R"" US",1 GEOFFREY WAY,NOT AVAILABLE,WAYNE,NJ,7470,PASSAIC,64000,11540,40.98003,-74.25564,BING MAPS,ADDRESS,34031,NOT AVAILABLE,HTTPS://WWW.TOYSRUS.COM/,-36
-9972936.182,4966977.693,382,382,74,caterpillarinc,CATERPILLAR,100 NE ADAMS STREET,NOT AVAILABLE,PEORIA,IL,61629,PEORIA,95400,38537,40.69173,-89.58841,BING MAPS,ADDRESS,17143,NOT AVAILABLE,HTTPS://WWW.CATERPILLAR.COM/EN.HTML,-67
-8366600.383,4858988.378,383,383,395,x,A-MARK PRECIOUS METALS,1101 MARKET STREET,NOT AVAILABLE,PHILADELPHIA,PA,19107,PHILADELPHIA,83000,6784,39.95213,-75.15845,BING MAPS,ADDRESS,42101,NOT AVAILABLE,HTTPS://WWW.AMARK.COM/,9.3
-8366600.383,4858988.378,384,384,192,x,ARAMARK,1101 MARKET STREET,NOT AVAILABLE,PHILADELPHIA,PA,19107,PHILADELPHIA,217250,14416,39.95213,-75.15845,BING MAPS,ADDRESS,42101,NOT AVAILABLE,HTTPS://WWW.ARAMARK.COM/,287.8
-8347903.161,4882213.721,385,385,333,x,CROWN HOLDINGS,1 CROWN WAY,NOT AVAILABLE,PHILADELPHIA,PA,19154,PHILADELPHIA,23992,8284,40.11188,-74.99049,BING MAPS,ADDRESS,42101,NOT AVAILABLE,HTTPS://WWW.CROWNCORK.COM/,496
-9202467.27,3234670.299,386,386,469,x,RAYMOND JAMES FINANCIAL,880 CARILLON PARKWAY,NOT AVAILABLE,SAINT PETERSBURG,FL,33716,PINELLAS,11900,5520,27.88649,-82.66717,BING MAPS,ADDRESS,12103,NOT AVAILABLE,HTTPS://WWW.RAYMONDJAMES.COM/,529.4
-9200238.654,3232302.744,387,387,152,x,JABIL CIRCUIT,10560 DR. MARTIN LUTHER KING,NOT AVAILABLE,SAINT PETERSBURG,FL,33716,PINELLAS,138000,18353,27.86769,-82.64715,BING MAPS,ADDRESS,12103,NOT AVAILABLE,HTTPS://WWW.JABIL.COM/,254.1
-9206993.52,3238576.403,388,388,107,x,TECH DATA,5350 TECH DATA DRIVE,BUILDING A,CLEARWATER,FL,33760,PINELLAS,9500,26235,27.9175,-82.70783,BING MAPS,ADDRESS,12103,NOT AVAILABLE,HTTPS://WWW.TECHDATA.COM/,195.1
-9129659.87,3249263.77,389,389,85,publix,PUBLIX SUPER MARKETS,3300 PUBLIX CORPORATE PARKWAY,NOT AVAILABLE,LAKELAND,FL,33811,POLK,191000,34274,28.0023,-82.01313,BING MAPS,ADDRESS,12105,NOT AVAILABLE,HTTP://WWW.PUBLIX.COM/,2025.7
-10416517.64,5115208.686,390,390,423,x,CASEY'S GENERAL STORES,1 SOUTHEAST CONVENIENCE BOULEVARD,NOT AVAILABLE,ANKENY,IA,50021,POLK,24724,6304,41.693711,-93.57317,MANUAL,ON-ENTITY,19153,NOT AVAILABLE,HTTPS://WWW.CASEYS.COM/,226
-10422575.64,5099547.084,391,391,227,x,PRINCIPAL FINANCIAL,711 HIGH STREET,NOT AVAILABLE,DES MOINES,IA,50392,POLK,14854,12394,41.58857,-93.62759,BING MAPS,ADDRESS,19153,NOT AVAILABLE,HTTPS://WWW.PRINCIPAL.COM/,1316.5
-7956882.318,5159989.35,392,392,7,cvspharmacy,CVS HEALTH,1 CVS DRIVE,NOT AVAILABLE,WOONSOCKET,RI,2895,PROVIDENCE,204000,177526,41.99339,-71.47789,BING MAPS,ADDRESS,44007,NOT AVAILABLE,HTTPS://CVSHEALTH.COM/,5317
-7949643.211,5135374.888,393,393,451,x,CITIZENS FINANCIAL GROUP,1 CITIZENS PLAZA,NOT AVAILABLE,PROVIDENCE,RI,2903,PROVIDENCE,17600,5763,41.82884,-71.41286,BING MAPS,ADDRESS,44007,NOT AVAILABLE,HTTPS://WWW.CITIZENSBANK.COM/HOMEPAGE.ASPX,1045
-7949234.669,5134787.788,394,394,200,x,TEXTRON,40 WESTMINSTER STREET,NOT AVAILABLE,PROVIDENCE,RI,2903,PROVIDENCE,36000,13788,41.82491,-71.40919,BING MAPS,ADDRESS,44007,NOT AVAILABLE,HTTPS://WWW.TEXTRON.COM/,962
-7951625.811,5135443.61,395,395,325,x,UNITED NATURAL FOODS,313 IRON HORSE WAY,NOT AVAILABLE,PROVIDENCE,RI,2908,PROVIDENCE,9554,8470,41.8293,-71.43067,BING MAPS,ADDRESS,44007,NOT AVAILABLE,HTTPS://WWW.UNFI.COM/,125.8
-10273403.07,4130503.485,396,396,417,dillards,DILLARD'S,1600 CANTRELL ROAD,NOT AVAILABLE,LITTLE ROCK,AR,72201,PULASKI,30800,6418,34.75402,-92.28755,BING MAPS,ADDRESS,5119,NOT AVAILABLE,HTTPS://WWW.DILLARDS.COM/,169.2
-10285708.33,4135071.785,397,397,485,x,WINDSTREAM HOLDINGS,4001 RODNEY PARHAM ROAD,SUITE 101,LITTLE ROCK,AR,72212,PULASKI,11870,5387,34.78773,-92.39809,BING MAPS,ADDRESS,5119,NOT AVAILABLE,HTTP://INVESTOR.WINDSTREAM.COM/INVESTORS/INDEX.CFM,-383.5
-8230815.094,4975659.795,398,398,403,jetblue,JETBLUE AIRWAYS,27-01 QUEENS PLAZA NORTH,NOT AVAILABLE,LONG ISLAND CITY,NY,11101,QUEENS,15986,6632,40.75084,-73.93867,BING MAPS,ADDRESS,36081,NOT AVAILABLE,HTTPS://WWW.JETBLUE.COM/,759
-9811780.069,5317079.894,399,399,471,x,FISERV,255 FISERV DRIVE,NOT AVAILABLE,BROOKFIELD,WI,53405,RACINE,23000,5505,43.03355,-88.14072,BING MAPS,ADDRESS,55101,NOT AVAILABLE,HTTPS://WWW.FISERV.COM/INDEX.ASPX,930
-10363251.26,5613014.857,400,400,211,x,ECOLAB,370 WABAHA STREET NORTH,NOT AVAILABLE,SAINT PAUL,MN,55102,RAMSEY,47565,13153,44.94594,-93.09467,BING MAPS,ADDRESS,27123,NOT AVAILABLE,HTTPS://WWW.ECOLAB.COM/,1229.6
-10364023.82,5623464.376,401,401,434,x,ST. JUDE MEDICAL,1 SAINT JUDE MEDICAL DRIVE,NOT AVAILABLE,SAINT PAUL,MN,55117,RAMSEY,18000,6004,45.01234,-93.10161,BING MAPS,ADDRESS,27123,IS NOW ABBOTT,HTTPS://WWW.SJM.COM/EN,734
-10369558.62,5631530.112,402,402,209,landolakesinc,LAND O'LAKES,4001 LEXINGTON AVENUE NORTH,NOT AVAILABLE,ARDEN HILLS,MN,55126,RAMSEY,10000,13233,45.06354,-93.15133,BING MAPS,ADDRESS,27123,NOT AVAILABLE,HTTPS://WWW.LANDOLAKESINC.COM/,244.9
-8235166.573,4975986.02,403,403,42,x,METLIFE,200 PARK AVENUE,NOT AVAILABLE,NEW YORK,NY,10166,RICHMOND,58000,63476,40.75306,-73.97776,BING MAPS,ADDRESS,36085,NOT AVAILABLE,HTTPS://WWW.METLIFE.COM/,800
-8234981.783,4976181.466,404,404,266,x,VOYA FINANCIAL,230 PARK AVENUE,NOT AVAILABLE,NEW YORK,NY,10169,RICHMOND,6700,10782,40.75439,-73.9761,BING MAPS,ADDRESS,36085,NOT AVAILABLE,HTTPS://WWW.VOYA.COM/,-428
-8621987.332,4513803.195,405,405,238,x,DOMINION RESOURCES,120 TREDEGAR STREET,NOT AVAILABLE,RICHMOND,VA,23219,RICHMOND,16200,11737,37.534,-77.45263,BING MAPS,ADDRESS,51159,NOT AVAILABLE,HTTPS://WWW.DOMINIONENERGY.COM/,2123
-8900927.259,4483490.072,406,406,292,advanceautoparts,ADVANCE AUTO PARTS,5008 AIRPORT ROAD,NOT AVAILABLE,ROANOKE,VA,24012,ROANOKE,57500,9568,37.31775,-79.95839,BING MAPS,ADDRESS,51161,NOT AVAILABLE,HTTPS://SHOP.ADVANCEAUTOPARTS.COM/,459.6
-10066017.09,5082854.665,407,407,105,johndeere,DEERE,1 JOHN DEERE PLACE,NOT AVAILABLE,MOLINE,IL,61265,ROCK ISLAND,56767,26644,41.47632,-90.42457,BING MAPS,ADDRESS,17161,NOT AVAILABLE,HTTPS://WWW.DEERE.COM/EN/INDEX.HTML,1523.9
-10081820,4673272.031,408,408,246,x,REINSURANCE GROUP OF AMERICA,16600 SWINGLEY RIDGE ROAD,NOT AVAILABLE,CHESTERFIELD,MO,63017,ST LOUIS,2371,11522,38.661306,-90.56653,MANUAL,ON-ENTITY,29189,NOT AVAILABLE,HTTPS://WWW.RGARE.COM/,701.4
-10056007.24,4671594.791,409,409,66,x,CENTENE,7700 FORSYTH BOULEVARD,NOT AVAILABLE,SAINT LOUIS,MO,63105,ST LOUIS,30500,40721,38.64954,-90.33465,BING MAPS,ADDRESS,29189,NOT AVAILABLE,HTTPS://WWW.CENTENE.COM/,562
-10056492.59,4671872.744,410,410,420,x,GRAYBAR ELECTRIC,34 NORTH MERAMEC AVENUE,NOT AVAILABLE,SAINT LOUIS,MO,63105,ST LOUIS,8500,6385,38.65149,-90.33901,BING MAPS,ADDRESS,29189,NOT AVAILABLE,HTTPS://WWW.GRAYBAR.COM/STORE/EN/GB,93.1
-10055922.64,4671445.127,411,411,467,x,OLIN,190 CARONDELET PLAZA,SUITE 1530,CLAYTON,MO,63105,ST LOUIS,6400,5551,38.64849,-90.33389,BING MAPS,ADDRESS,29189,NOT AVAILABLE,HTTPS://WWW.OLIN.COM/,-3.9
-10053390.12,4681430.379,412,412,22,x,EXPRESS SCRIPTS HOLDING,1 EXPRESS WAY,NOT AVAILABLE,SAINT LOUIS,MO,63121,ST LOUIS,25600,100288,38.71851,-90.31114,BING MAPS,ADDRESS,29189,NOT AVAILABLE,HTTPS://WWW.EXPRESS-SCRIPTS.COM/#/,3404.4
-10068604.15,4665181.166,413,413,404,x,JONES FINANCIAL,12555 MANCHESTER ROAD,NOT AVAILABLE,DES PERES,MO,63131,ST LOUIS,43000,6632,38.60453,-90.44781,BING MAPS,ADDRESS,29189,NOT AVAILABLE,HTTPS://WWW.EDWARDJONES.COM/INDEX.HTML,746
-10050515.85,4683400.918,414,414,139,x,EMERSON ELECTRIC,8000 WEST FLORISSANT AVENUE,NOT AVAILABLE,SAINT LOUIS,MO,63136,ST LOUIS,103500,20268,38.73232,-90.28532,BING MAPS,ADDRESS,29189,NOT AVAILABLE,HTTP://WWW.EMERSON.COM/EN-US/,1635
-10063256.36,4674416.009,415,415,204,x,MONSANTO,800 NORTH LINDBERGH BOULEVARD,NOT AVAILABLE,SAINT LOUIS,MO,63167,ST LOUIS,22450,13502,38.66933,-90.39977,BING MAPS,ADDRESS,29189,NOT AVAILABLE,HTTPS://MONSANTO.COM/,1336
-10042245.92,4667484.82,416,416,431,x,AMEREN,1901 CHOUTEAU AVENUE,NOT AVAILABLE,SAINT LOUIS,MO,63103,ST LOUIS (CITY),8629,6076,38.6207,-90.21103,BING MAPS,ADDRESS,29510,NOT AVAILABLE,HTTPS://WWW.AMEREN.COM/,653
-12447633.03,4976773.706,417,417,289,x,HUNTSMAN,500 HUNTSMAN WAY,NOT AVAILABLE,SALT LAKE CITY,UT,84108,SALT LAKE,15000,9657,40.75842,-111.81899,BING MAPS,ADDRESS,49035,NOT AVAILABLE,HTTP://WWW.HUNTSMAN.COM/CORPORATE/A/HOME,326
-13042572.25,3858106.052,418,418,280,x,SEMPRA ENERGY,101 ASH STREET,NOT AVAILABLE,SAN DIEGO,CA,92101,SAN DIEGO,16575,10183,32.71931,-117.16342,BING MAPS,ADDRESS,6073,NOT AVAILABLE,HTTPS://WWW.SEMPRA.COM/,1370
-13046172.33,3881664.267,419,419,119,qualcomm,QUALCOMM,5775 MOREHOUSE DRIVE,NOT AVAILABLE,SAN DIEGO,CA,92121,SAN DIEGO,30500,23554,32.89718,-117.19576,BING MAPS,ADDRESS,6073,NOT AVAILABLE,HTTPS://WWW.QUALCOMM.COM/,5705
-13625791.76,4549628.923,420,420,5,x,MCKESSON,1 POST STREET,NOT AVAILABLE,SAN FRANCISCO,CA,94104,SAN FRANCISCO,68000,192487,37.78877,-122.40257,BING MAPS,ADDRESS,6075,NOT AVAILABLE,HTTP://WWW.MCKESSON.COM/,2258
-13624693.04,4549885.294,421,421,357,charlesschwab,CHARLES SCHWAB,211 MAIN STREET,NOT AVAILABLE,SAN FRANCISCO,CA,94105,SAN FRANCISCO,16200,7644,37.79059,-122.3927,BING MAPS,ADDRESS,6075,NOT AVAILABLE,HTTPS://WWW.SCHWAB.COM/,1889
-13624507.14,4549923.328,422,422,178,gap,GAP,2 FOLSOM STREET,NOT AVAILABLE,SAN FRANCISCO,CA,94105,SAN FRANCISCO,135000,15516,37.79086,-122.39103,BING MAPS,ADDRESS,6075,NOT AVAILABLE,HTTPS://WWW.GAP.COM/,676
-13625051.49,4550007.848,423,423,157,x,PG&E CORP.,77 BEALE STREET,NOT AVAILABLE,SAN FRANCISCO,CA,94105,SAN FRANCISCO,24000,17666,37.79146,-122.39592,BING MAPS,ADDRESS,6075,NOT AVAILABLE,HTTP://WWW.PGECORP.COM/CORP/INDEX.PAGE,1393
-13624933.49,4550347.342,424,424,326,x,SALESFORCE.COM,1 MARKET STREET,SUITE 300,SAN FRANCISCO,CA,94105,SAN FRANCISCO,25000,8392,37.79387,-122.39486,BING MAPS,ADDRESS,6075,NOT AVAILABLE,HTTPS://WWW.SALESFORCE.COM/,179.6
-13625772.84,4550281.133,425,425,25,wellsfargo,WELLS FARGO,420 MONTGOMERY STREET,NOT AVAILABLE,SAN FRANCISCO,CA,94163,SAN FRANCISCO,269100,94176,37.7934,-122.4024,BING MAPS,ADDRESS,6075,NOT AVAILABLE,HTTPS://WWW.WELLSFARGO.COM/,21938
-13597720.33,4506546.706,426,426,98,facebook,FACEBOOK,1601 WILLOW ROAD,NOT AVAILABLE,MENLO PARK,CA,94025,SAN MATEO,17048,27638,37.48229,-122.1504,BING MAPS,ADDRESS,6081,NOT AVAILABLE,HTTPS://WWW.FACEBOOK.COM/,10217
-13604916.02,4498058.88,427,427,493,x,ROBERT HALF INTERNATIONAL,2884 SAND HILL ROAD,NOT AVAILABLE,MENLO PARK,CA,94025,SAN MATEO,16400,5250,37.42176,-122.21504,BING MAPS,ADDRESS,6081,NOT AVAILABLE,HTTPS://WWW.ROBERTHALF.COM/,343.4
-13610193.68,4513344.165,428,428,81,oracle,ORACLE,500 ORACLE PARKWAY,NOT AVAILABLE,REDWOOD CITY,CA,94065,SAN MATEO,136000,37047,37.53073,-122.26245,BING MAPS,ADDRESS,6081,NOT AVAILABLE,HTTPS://WWW.ORACLE.COM/INDEX.HTML,8901
-13623613.58,4532545.286,429,429,247,x,CORE-MARK HOLDING,395 OYSTER POINT BOULEVARD,SUITE 415,SOUTH SAN FRANCISCO,CA,94080,SAN MATEO,7688,11507,37.667391,-122.383003,MANUAL,ON-ENTITY,6081,NOT AVAILABLE,HTTPS://WWW.CORE-MARK.COM/,54.2
-13613489.85,4515097.57,430,430,405,x,FRANKLIN RESOURCES,1 FRANKLIN PARKWAY,NOT AVAILABLE,SAN MATEO,CA,94403,SAN MATEO,9059,6618,37.54322,-122.29206,BING MAPS,ADDRESS,6081,NOT AVAILABLE,HTTP://WWW.FRANKLINRESOURCES.COM/CORP/HOME,1726.7
-13612356.61,4518456.392,431,431,92,x,GILEAD SCIENCES,333 LAKESIDE DRIVE,NOT AVAILABLE,FOSTER CITY,CA,94404,SAN MATEO,9000,30390,37.56714,-122.28188,BING MAPS,ADDRESS,6081,NOT AVAILABLE,HTTPS://WWW.GILEAD.COM/,13501
-13611766.62,4517341.346,432,432,187,visa_us,VISA,900 METRO CENTER BOULEVARD,NOT AVAILABLE,FOSTER CITY,CA,94404,SAN MATEO,14200,15082,37.5592,-122.27658,BING MAPS,ADDRESS,6081,NOT AVAILABLE,HTTPS://USA.VISA.COM/,5991
-13572358.41,4491684.555,433,433,264,paypal,PAYPAL HOLDINGS,2211 NORTH 1ST STREET,NOT AVAILABLE,SAN JOSE,CA,95131,SANTA CLARA,18100,10842,37.37627,-121.92257,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTPS://INVESTOR.PAYPAL-CORP.COM/,1401
-13590364.34,4498095.324,434,434,27,x,ALPHABET,1600 AMPHITHEATRE PARKWAY,NOT AVAILABLE,MOUNTAIN VIEW,CA,94043,SANTA CLARA,72053,90272,37.42202,-122.08432,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTPS://ABC.XYZ/,19478
-13587061.49,4494699.581,435,435,465,x,SYMANTEC,350 ELLIS STREET,NOT AVAILABLE,MOUNTAIN VIEW,CA,94043,SANTA CLARA,11000,5568,37.39779,-122.05465,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTPS://WWW.SYMANTEC.COM/,2488
-13582239.13,4496783.425,436,436,468,x,NETAPP,495 EAST JAVA DRIVE,NOT AVAILABLE,SUNNYVALE,CA,94089,SANTA CLARA,12030,5546,37.41266,-122.01133,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTPS://WWW.NETAPP.COM/US/INDEX.ASPX,229
-13583794.26,4497517.844,437,437,498,yahoo,YAHOO,701 1ST AVENUE,NOT AVAILABLE,SUNNYVALE,CA,94089,SANTA CLARA,8500,5169,37.4179,-122.0253,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTPS://WWW.YAHOO.COM/,-214.3
-13597199.35,4497065.133,438,438,59,hpe,HEWLETT PACKARD ENTERPRISE,3000 HANOVER STREET,NOT AVAILABLE,PALO ALTO,CA,94304,SANTA CLARA,195000,50123,37.41467,-122.14572,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTPS://WWW.HPE.COM/US/EN/HOME.HTML,3161
-13597199.35,4497065.133,439,439,61,hp,HP,3000 HANOVER STREET,NOT AVAILABLE,PALO ALTO,CA,94304,SANTA CLARA,49000,48238,37.41467,-122.14572,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTPS://WWW8.HP.COM/US/EN/HOME.HTML,2496
-13597703.63,4494245.59,440,440,383,teslamotors,TESLA,3500 DEER CREEK ROAD,NOT AVAILABLE,PALO ALTO,CA,94304,SANTA CLARA,30025,7000,37.39455,-122.15025,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTPS://WWW.TESLA.COM/,-674.9
-13584364.22,4485452.693,441,441,3,apple,APPLE,1 INFINITE LOOP,NOT AVAILABLE,CUPERTINO,CA,95014,SANTA CLARA,116000,215639,37.33177,-122.03042,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTPS://WWW.APPLE.COM/,45687
-13576817.87,4475350.92,442,442,314,netlix,NETFLIX,100 WINCHESTER CIRCLE,NOT AVAILABLE,LOS GATOS,CA,95032,SANTA CLARA,3850,8831,37.25958,-121.96263,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTPS://WWW.NETFLIX.COM/,186.7
-13573112.04,4493629.092,443,443,414,x,SANMINA,2700 NORTH 1ST STREET,NOT AVAILABLE,MILPITAS,CA,95035,SANTA CLARA,40178,6481,37.39015,-121.92934,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTP://WWW.SANMINA.COM/,187.8
-13577179.66,4491048.596,444,444,387,nvidia,NVIDIA,2788 SAN TOMAS EXPRESSWAY,NOT AVAILABLE,SANTA CLARA,CA,95051,SANTA CLARA,10299,6910,37.37173,-121.96588,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTP://WWW.NVIDIA.COM/CONTENT/GLOBAL/GLOBAL.PHP,1666
-13578595.64,4491855.458,445,445,265,x,APPLIED MATERIALS,3050 BOWERS AVENUE,NOT AVAILABLE,SANTA CLARA,CA,95054,SANTA CLARA,16150,10825,37.37749,-121.9786,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTP://WWW.APPLIEDMATERIALS.COM/,1721
